ESTADO_DE_RESULTADOS,TRANSACCION,NEGOCIO,FECHA,PROVEEDOR,IMPORTE,CATEGORIA,CATEGORIA_ORIG,DESCRIPCION
Costo de Venta,Egreso,LA CASA DE ADOBE,19/06/2025,CARNEMART,532.09,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,19/06/2025,CARNEMART,274.9,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,19/06/2025,CARNICERIA SAN JUAN,116.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,19/06/2025,DON LORENZO,133.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,19/06/2025,EL CONEJO ROJO,2025.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,19/06/2025,LA FRAILESCA,501.39,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,19/06/2025,LA HOJALDRA,100.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,19/06/2025,LEON MENDOZA,13197.0,COMPRA DE EQUIPO,COMPRA DE EQUIPO,
Costo de Venta,Egreso,LA CASA DE ADOBE,19/06/2025,SAMS,2471.99,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,19/06/2025,SAMS,4449.95,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,19/06/2025,SAMS,2493.38,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,CRIT,19/06/2025,SAMS,4789.01,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,19/06/2025,SANTA CRUZ,226.2,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,19/06/2025,STEREN,6693.0,COMPRA DE EQUIPO,COMPRA DE EQUIPO,
Costo de Venta,Egreso,ANDES,21/06/2025,DON WERO,150.0,AGUA Y HIELO,AGUA Y HIELO,
Costo de Venta,Egreso,CRIT,22/06/2025,DOÑA OFELIA,1334.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,23/06/2025,DOÑA OFELIA,1738.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,CRIT,23/06/2025,HUEVOS AMASHIA,1020.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,23/06/2025,LA FRAILESCA,1691.41,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,23/06/2025,LOS COLOCHOS,360.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,23/06/2025,LOS COLOCHOS,735.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,23/06/2025,NOTA,280.0,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,23/06/2025,POLLOS YUVE,1185.0,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,23/06/2025,QUESAFRAN,354.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,23/06/2025,ROSARIO POLLO,1047.22,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,23/06/2025,SAMS,3139.0,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,23/06/2025,UNION SAN FERNANDO,1350.0,CAFE,CAFE,
Costo de Venta,Egreso,CRIT,23/06/2025,WALMART,495.0,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,CRIT,24/06/2025,WALMART,519.0,COMPRA DE EQUIPO,COMPRA DE EQUIPO,
Costo de Venta,Egreso,CRIT,25/06/2025,FACTURABLE MOYUK,339.0,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,ANDES,25/06/2025,RAMA GAS,997.2,GAS,GAS,
Costo de Venta,Egreso,LA CASA DE ADOBE,25/06/2025,SAMS,4302.94,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,25/06/2025,SAMS,193.0,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,25/06/2025,SAMS,1791.0,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,CRIT,25/06/2025,SAMS,7344.0,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,26/06/2025,ING ENRIQUE,1200.0,MANTENIMIENTO,MANTENIMIENTO,
Costo de Venta,Egreso,CRIT,26/06/2025,NOTA,250.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,26/06/2025,TIENDA AMIGA,8607.2,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,27/06/2025,CFE,20294.0,LUZ,LUZ,
Costo de Venta,Egreso,LA CASA DE ADOBE,27/06/2025,NOTA,2269.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,ANDES,28/06/2025,CARNEMART,1490.83,CARNES,CARNES,
Costo de Venta,Egreso,ANDES,28/06/2025,DON WERO,150.0,AGUA Y HIELO,AGUA Y HIELO,
Costo de Venta,Egreso,ANDES,28/06/2025,LA HOJALDRA,100.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,ANDES,28/06/2025,LOS COLOCHOS,466.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,ANDES,28/06/2025,NOTA,72.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,ANDES,28/06/2025,NOTA,461.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,ANDES,28/06/2025,POLLOS YUVE,334.0,CARNES,CARNES,
Costo de Venta,Egreso,ANDES,28/06/2025,SAMS,823.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,ANDES,28/06/2025,SAMS,486.0,REFRESCOS,REFRESCOS,
Gasto Operativo,Egreso,ANDES,30/06/2025,ANDES,4000.0,RENTA,RENTA,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/06/2025,DOÑA OFELIA,1260.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,30/06/2025,DOÑA OFELIA,2300.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,30/06/2025,LA FRAILESCA,401.85,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/06/2025,LOS COLOCHOS,735.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/06/2025,NOTA,1892.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/06/2025,NOTA,180.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,30/06/2025,SUKARNE,5619.19,CARNES,CARNES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,30/06/2025,TELMEX,395.0,TELMEX,TELMEX,
Gasto Operativo,Egreso,LA CASA DE ADOBE,30/06/2025,LA CASA DE ADOBE,20000.0,RENTA,RENTA,
Costo de Venta,Egreso,LA CASA DE ADOBE,01/07/2025,CARNEMART,679.8,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,01/07/2025,CARNEMART,149.9,CARNES,CARNES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,01/07/2025,CENTRAL DE ALARMAS INTERNACIONALES,406.0,SEGURIDAD Y VIGILANCIA,SEGURIDAD Y VIGILANCIA,
Gasto Operativo,Egreso,LA CASA DE ADOBE,01/07/2025,CENTRAL DE ALARMAS INTERNACIONALES,2320.0,SEGURIDAD Y VIGILANCIA,SEGURIDAD Y VIGILANCIA,
Costo de Venta,Egreso,ANDES,01/07/2025,NOTA,229.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Gasto Operativo,Egreso,LA CASA DE ADOBE,01/07/2025,PEMEX,1666.67,GASOLINA,GASOLINA,
Gasto Operativo,Egreso,CRIT,01/07/2025,PEMEX,1666.67,GASOLINA,GASOLINA,
Gasto Operativo,Egreso,ANDES,01/07/2025,PEMEX,1666.67,GASOLINA,GASOLINA,
Costo de Venta,Egreso,LA CASA DE ADOBE,01/07/2025,POLLOS YUVE,1152.2,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,01/07/2025,QUESAFRAN,354.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,01/07/2025,SAMS,1500.5,ABARROTES,ABARROTES,
Costo de Venta,Egreso,ANDES,01/07/2025,SAMS,2331.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,02/07/2025,INVENTARIO SAUCES,708.39,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,CRIT,02/07/2025,INVENTARIO SAUCES,132.8,PLASTICOS,PLASTICOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,03/07/2025,ARFE,594.0,LIMPIEZA,LIMPIEZA,
Costo de Venta,Egreso,LA CASA DE ADOBE,03/07/2025,JOSE RUALDO,2850.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,04/07/2025,CARNEMART,478.48,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/07/2025,CARNICERIA SAN JUAN,116.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/07/2025,EL CONEJO ROJO,600.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/07/2025,LA FRAILESCA,245.83,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/07/2025,LOS COLOCHOS,735.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/07/2025,NOTA,3259.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,04/07/2025,ROSARIO POLLO,752.86,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/07/2025,SAMS,1614.0,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/07/2025,SAMS,5627.25,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/07/2025,CANDIFER,700.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,ANDES,05/07/2025,JUAN MARIMBA,480.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,05/07/2025,NOTA,2746.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,ANDES,05/07/2025,NOTA,75.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,ANDES,05/07/2025,SAMS,238.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/07/2025,SAMS,3753.66,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,CRIT,07/07/2025,CARNEMART,679.8,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,07/07/2025,DON LORENZO,4042.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,CRIT,07/07/2025,DON LORENZO,828.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,ANDES,07/07/2025,DON WERO,50.0,AGUA Y HIELO,AGUA Y HIELO,
Costo de Venta,Egreso,CRIT,07/07/2025,DON WERO,250.0,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,CRIT,07/07/2025,LA FRAILESCA,1065.64,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,07/07/2025,LA HOJALDRA,100.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,CRIT,07/07/2025,NOTA,280.0,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,07/07/2025,NOTA,300.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,07/07/2025,POLLOS YUVE,869.0,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,07/07/2025,QUESAFRAN,354.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,07/07/2025,SAMS,9163.51,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,07/07/2025,SAMS,920.7,ABARROTES,ABARROTES,
Costo de Venta,Egreso,ANDES,08/07/2025,CARNEMART,277.8,ABARROTES,ABARROTES,
Costo de Venta,Egreso,ANDES,08/07/2025,LA FRAILESCA,258.4,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,08/07/2025,LOS COLOCHOS,610.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,08/07/2025,NOTA,700.0,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,08/07/2025,SUKARNE,5215.63,MARISCOS,MARISCOS,
Gasto Operativo,Egreso,CRIT,09/07/2025,CRIT,5000.0,RENTA,RENTA,
Costo de Venta,Egreso,LA CASA DE ADOBE,10/07/2025,EL CONEJO ROJO,1700.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,10/07/2025,INVENTARIO SAUCES,333.0,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,11/07/2025,DON FER,170.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,11/07/2025,DON LORENZO,2862.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,11/07/2025,LA FRAILESCA,380.95,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,11/07/2025,SUKARNE,673.7,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,12/07/2025,CARNEMART,674.9,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,12/07/2025,DON LORENZO,1011.5,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,ANDES,12/07/2025,DON WERO,150.0,AGUA Y HIELO,AGUA Y HIELO,
Costo de Venta,Egreso,CRIT,12/07/2025,LA FRAILESCA,966.4,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,12/07/2025,NOTA,420.0,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,12/07/2025,NOTA,375.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,12/07/2025,POLLOS YUVE,936.0,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,12/07/2025,QUESAFRAN,236.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,12/07/2025,ROSARIO POLLO,554.19,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,12/07/2025,SAMS,9720.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,12/07/2025,SANTA CRUZ,452.4,HUEVOS,HUEVOS,
Costo de Venta,Egreso,CRIT,12/07/2025,WALMART,920.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,15/07/2025,CANDIFER,700.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,CARNEMART,971.35,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,EL CONEJO ROJO,950.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,JOSE RUALDO,3800.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,LA FRAILESCA,427.87,CARNES,CARNES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,15/07/2025,NEXT PRINT,2523.0,PUBLICIDAD,PUBLICIDAD,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,NOTA,594.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,NOTA,272.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,ROSARIO POLLO,342.68,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,SAMS,5087.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,SAMS,440.92,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,SAMS,2121.08,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,CRIT,15/07/2025,SAMS,3660.0,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,15/07/2025,SUKARNE,483.9,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,16/07/2025,SAMS,9122.77,REFRESCOS,REFRESCOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,16/07/2025,UNION SAN FERNANDO,6000.0,CAFE,CAFE,
Gasto Operativo,Egreso,LA CASA DE ADOBE,17/07/2025,IMSS,11466.39,IMSS,IMSS,
Costo de Venta,Egreso,LA CASA DE ADOBE,17/07/2025,NOTA,1936.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,CRIT,18/07/2025,INVENTARIO SAUCES,545.05,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,ANDES,19/07/2025,DON WERO,150.0,AGUA Y HIELO,AGUA Y HIELO,
Costo de Venta,Egreso,LA CASA DE ADOBE,21/07/2025,EL CONEJO ROJO,1425.0,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,21/07/2025,INVENTARIO SAUCES,738.0,LIMPIEZA,LIMPIEZA,
Costo de Venta,Egreso,LA CASA DE ADOBE,21/07/2025,INVENTARIO SAUCES,443.0,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,22/07/2025,DON LORENZO,2777.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,22/07/2025,NOTA,1895.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,CRIT,22/07/2025,SAMS,2792.92,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,25/07/2025,CARNEMART,116.9,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,25/07/2025,CARNEMART,135.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,CRIT,25/07/2025,CARNEMART,119.9,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,25/07/2025,CARNEMART,989.7,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,25/07/2025,DON LORENZO,2855.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,CRIT,25/07/2025,DON LORENZO,1127.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,CRIT,25/07/2025,LA FRAILESCA,811.2,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,25/07/2025,LOS COLOCHOS,735.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,25/07/2025,NOTA,1720.0,MARISCOS,MARISCOS,
Costo de Venta,Egreso,CRIT,25/07/2025,NOTA,350.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,25/07/2025,POLLOS YUVE,981.5,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,25/07/2025,QUESAFRAN,354.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,25/07/2025,SAMS,7332.01,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,25/07/2025,WALMART,920.0,ABARROTES,ABARROTES,
Gasto Operativo,Egreso,ANDES,25/07/2025,ANDES,4050.0,NOMINAS,NOMINAS,
Costo de Venta,Egreso,ANDES,26/07/2025,DON WERO,150.0,AGUA Y HIELO,AGUA Y HIELO,
Costo de Venta,Egreso,LA CASA DE ADOBE,28/07/2025,DON FER,175.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,28/07/2025,DON LORENZO,3042.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,LA CASA DE ADOBE,28/07/2025,LA FRAILESCA,393.3,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,28/07/2025,LOS COLOCHOS,216.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,28/07/2025,ROSARIO POLLO,1044.04,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,28/07/2025,SUKARNE,711.26,CARNES,CARNES,
Gasto Operativo,Egreso,LA CASA DE ADOBE,28/07/2025,TELMEX,395.0,TELMEX,TELMEX,
Costo de Venta,Egreso,LA CASA DE ADOBE,28/07/2025,PRISCILLA GOURMET,1200.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/07/2025,EL CONEJO ROJO,1350.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/07/2025,INVENTARIO SAUCES,411.0,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/07/2025,SAMS,795.91,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/07/2025,SAMS,1317.63,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/07/2025,SAMS,2653.69,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,30/07/2025,SAMS,821.47,LACTEOS,LACTEOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,30/07/2025,LA CASA DE ADOBE,20000.0,RENTA,RENTA,
Costo de Venta,Egreso,CRIT,31/07/2025,CANDIFER,700.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,31/07/2025,INVENTARIO SAUCES,251.0,PLASTICOS,PLASTICOS,
Costo de Venta,Egreso,CRIT,31/07/2025,NOTA,950.0,AGUA Y HIELO,AGUA Y HIELO,
Costo de Venta,Egreso,LA CASA DE ADOBE,31/07/2025,SAMS,368.28,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,31/07/2025,SAMS,7589.73,ABARROTES,ABARROTES,
Costo de Venta,Egreso,LA CASA DE ADOBE,31/07/2025,PRISCILLA GOURMET,1910.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,01/08/2025,DON LORENZO,2915.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,CRIT,01/08/2025,DON LORENZO,1100.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,CRIT,01/08/2025,LA FRAILESCA,820.0,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,01/08/2025,LOS COLOCHOS,216.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,01/08/2025,MARISCOS VASA,2044.0,MARISCOS,MARISCOS,
Gasto Operativo,Egreso,LA CASA DE ADOBE,01/08/2025,PEMEX,1666.67,GASOLINA,GASOLINA,
Gasto Operativo,Egreso,CRIT,01/08/2025,PEMEX,1666.67,GASOLINA,GASOLINA,
Gasto Operativo,Egreso,ANDES,01/08/2025,PEMEX,1666.67,GASOLINA,GASOLINA,
Costo de Venta,Egreso,LA CASA DE ADOBE,01/08/2025,PITICO,72.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,01/08/2025,POLLOS YUVE,911.0,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,01/08/2025,ROSARIO POLLO,238.45,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,04/08/2025,CARNEMART,659.8,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/08/2025,DON LORENZO,3412.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,CRIT,04/08/2025,NOTA,420.0,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,04/08/2025,NOTA,300.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/08/2025,QUESAFRAN,706.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,CRIT,04/08/2025,QUESAFRAN,354.0,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/08/2025,ROSARIO POLLO,604.12,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/08/2025,SAMS,339.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,04/08/2025,SAMS,920.0,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,04/08/2025,SAMS,1583.16,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,04/08/2025,SAMS,570.84,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,04/08/2025,SUKARNE,517.62,CARNES,CARNES,
Costo de Venta,Egreso,CRIT,04/08/2025,PRISCILLA GOURMET,504.0,PANADERIA Y REPOSTERIA,PANADERIA Y REPOSTERIA,
Costo de Venta,Egreso,CRIT,05/08/2025,DEPOSITO VOLT,2335.0,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,05/08/2025,SAMS,1095.64,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,05/08/2025,SAMS,1470.4,ABARROTES,ABARROTES,
Costo de Venta,Egreso,CRIT,05/08/2025,SAMS,1439.0,REFRESCOS,REFRESCOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,06/08/2025,CARNEMART,522.92,LACTEOS,LACTEOS,
Costo de Venta,Egreso,LA CASA DE ADOBE,06/08/2025,CARNEMART,214.88,CARNES,CARNES,
Costo de Venta,Egreso,LA CASA DE ADOBE,06/08/2025,DON FER,310.0,"FRUTAS, VERDURAS, CHILES Y SEMILLAS","FRUTAS, VERDURAS, CHILES Y SEMILLAS",
Costo de Venta,Egreso,ANDES,06/08/2025,DON WERO,150.0,AGUA Y HIELO,AGUA Y HIELO,
